order_id,customer_id,order_date,ship_mode,region,ship_date
ORD-010187,CUST-04377,2021-08-01,Standard Class,Central,2021-08-02
ORD-010188,CUST-04927,2023-09-16,Second Class,South,2023-09-20
ORD-010189,CUST-03268,2022-11-06,Standard Class,South,2022-11-09
ORD-010190,CUST-01139,2023-07-09,First Class,West,2023-07-10
ORD-010191,CUST-01696,2021-05-01,First Class,East,2021-05-06
ORD-010192,CUST-01587,2021-07-05,Second Class,Central,2021-07-09
ORD-010193,CUST-04514,2023-06-02,Second Class,Central,2023-06-08
ORD-010194,CUST-02332,2022-09-06,First Class,South,2022-09-08
ORD-010195,CUST-04681,2022-12-13,Standard Class,East,2022-12-18
ORD-010196,CUST-02670,2021-07-04,Standard Class,Central,2021-07-08
ORD-010197,CUST-02269,2021-01-06,Standard Class,East,2021-01-08
ORD-010198,CUST-02057,2022-07-23,Standard Class,East,2022-07-29
ORD-010199,CUST-04928,2022-04-03,Same Day,Central,2022-04-06
ORD-010200,CUST-02423,2023-03-31,Standard Class,East,2023-04-01
ORD-010201,CUST-04630,2021-11-18,Standard Class,North,2021-11-21
ORD-010202,CUST-03487,2021-05-06,Standard Class,South,2021-05-09
ORD-010203,CUST-02750,2021-02-10,Standard Class,East,2021-02-11
ORD-010204,CUST-04042,2021-05-12,Standard Class,East,2021-05-17
ORD-010205,CUST-02825,2022-08-12,Standard Class,North,2022-08-16
ORD-010206,CUST-01406,2021-07-31,Standard Class,West,2021-08-03
ORD-010207,CUST-01887,2022-10-31,First Class,East,2022-11-05
ORD-010208,CUST-02988,2021-06-15,Standard Class,Central,2021-06-17
ORD-010209,CUST-03576,2021-03-31,Standard Class,West,2021-04-03
ORD-010210,CUST-04543,2022-07-30,Second Class,West,2022-08-04
ORD-010211,CUST-02728,2021-09-20,Standard Class,North,2021-09-25
ORD-010212,CUST-04721,2023-05-22,First Class,Central,2023-05-28
ORD-010213,CUST-01864,2023-02-11,First Class,West,2023-02-15
ORD-010214,CUST-02354,2021-02-05,Same Day,East,2021-02-08
ORD-010215,CUST-02897,2021-03-28,First Class,North,2021-03-29
ORD-010216,CUST-04828,2021-05-08,Standard Class,North,2021-05-12
ORD-010217,CUST-02502,2022-06-03,Standard Class,North,2022-06-04
ORD-010218,CUST-00938,2021-11-02,Standard Class,South,2021-11-03
ORD-010219,CUST-02081,2022-01-08,Standard Class,West,2022-01-13
ORD-010220,CUST-01756,2023-09-17,Standard Class,Central,2023-09-18
ORD-010221,CUST-03391,2022-07-12,Standard Class,Central,2022-07-13
ORD-010222,CUST-01217,2021-06-25,Second Class,South,2021-06-29
ORD-010223,CUST-01204,2022-03-10,Standard Class,East,2022-03-13
ORD-010224,CUST-01891,2023-09-28,Standard Class,West,2023-10-02
ORD-010225,CUST-03032,2023-08-26,Standard Class,North,2023-08-31
ORD-010226,CUST-00391,2022-11-05,Second Class,South,2022-11-08
ORD-010227,CUST-02512,2021-01-01,First Class,South,2021-01-05
ORD-010228,CUST-02978,2021-09-12,Standard Class,West,2021-09-15
ORD-010229,CUST-03747,2021-11-04,First Class,Central,2021-11-06
ORD-010230,CUST-00099,2021-02-17,Standard Class,West,2021-02-21
ORD-010231,CUST-02196,2023-08-27,Standard Class,Central,2023-09-02
ORD-010232,CUST-04666,2023-08-27,Standard Class,West,2023-09-02
ORD-010233,CUST-04823,2022-06-16,Standard Class,Central,2022-06-19
ORD-010234,CUST-01002,2023-07-16,First Class,South,2023-07-17
ORD-010235,CUST-01571,2023-03-13,Standard Class,Central,2023-03-15
ORD-010236,CUST-04399,2021-10-28,Second Class,West,2021-10-29
ORD-010237,CUST-03630,2022-11-06,Second Class,East,2022-11-08
ORD-010238,CUST-01064,2022-07-01,Second Class,West,2022-07-07
ORD-010239,CUST-00639,2022-04-01,Standard Class,South,2022-04-06
ORD-010240,CUST-02743,2021-05-24,Standard Class,Central,2021-05-27
ORD-010241,CUST-01143,2022-08-14,Standard Class,Central,2022-08-16
ORD-010242,CUST-02121,2022-05-18,Standard Class,Central,2022-05-21
ORD-010243,CUST-00552,2022-12-13,Second Class,South,2022-12-18
ORD-010244,CUST-03276,2021-11-17,Standard Class,West,2021-11-19
ORD-010245,CUST-00977,2022-06-20,Second Class,Central,2022-06-23
ORD-010246,CUST-04192,2023-07-22,Standard Class,East,2023-07-28
ORD-010247,CUST-03351,2021-12-27,Standard Class,East,2021-12-31
ORD-010248,CUST-03215,2022-09-13,Second Class,North,2022-09-16
ORD-010249,CUST-03548,2022-07-06,Second Class,East,2022-07-09
ORD-010250,CUST-02932,2022-06-07,Standard Class,North,2022-06-10
ORD-010251,CUST-04070,2021-08-03,First Class,Central,2021-08-04
ORD-010252,CUST-03986,2022-12-06,Standard Class,South,2022-12-08
ORD-010253,CUST-04142,2021-04-12,Second Class,South,2021-04-15
ORD-010254,CUST-00346,2022-11-10,Standard Class,South,2022-11-15
ORD-010255,CUST-04943,2023-04-20,Standard Class,Central,2023-04-23
ORD-010256,CUST-02943,2021-02-15,Same Day,Central,2021-02-18
ORD-010257,CUST-01077,2021-08-31,First Class,West,2021-09-04
ORD-010258,CUST-01172,2021-02-07,Standard Class,East,2021-02-11
ORD-010259,CUST-03771,2021-07-12,First Class,Central,2021-07-16
ORD-010260,CUST-03162,2021-05-26,Standard Class,East,2021-05-27
ORD-010261,CUST-00233,2021-11-03,First Class,South,2021-11-08
ORD-010262,CUST-03799,2023-05-27,Second Class,East,2023-05-29
ORD-010263,CUST-04147,2023-05-03,Standard Class,West,2023-05-08
ORD-010264,CUST-04761,2021-08-09,First Class,South,2021-08-13
ORD-010265,CUST-03908,2023-09-08,Standard Class,East,2023-09-13
ORD-010266,CUST-03700,2021-05-18,Standard Class,West,2021-05-19
ORD-010267,CUST-00451,2022-09-09,Standard Class,East,2022-09-12
ORD-010268,CUST-01363,2022-07-20,First Class,West,2022-07-24
ORD-010269,CUST-00351,2021-08-10,Second Class,East,2021-08-12
ORD-010270,CUST-02697,2022-08-29,Standard Class,South,2022-08-30
ORD-010271,CUST-01309,2022-01-03,Standard Class,South,2022-01-08
ORD-010272,CUST-04005,2021-10-12,Standard Class,North,2021-10-14
ORD-010273,CUST-02926,2021-05-12,Standard Class,West,2021-05-14
ORD-010274,CUST-04679,2023-01-17,Standard Class,East,2023-01-21
ORD-010275,CUST-00245,2022-09-30,Standard Class,East,2022-10-03
ORD-010276,CUST-04646,2022-03-09,Standard Class,East,2022-03-10
ORD-010277,CUST-04824,2021-03-18,Standard Class,Central,2021-03-23
ORD-010278,CUST-04735,2022-07-18,Second Class,West,2022-07-23
ORD-010279,CUST-04680,2021-09-19,Standard Class,East,2021-09-20
ORD-010280,CUST-02274,2021-09-24,First Class,North,2021-09-25
ORD-010281,CUST-00441,2022-01-26,Standard Class,South,2022-01-28
ORD-010282,CUST-03546,2022-10-28,Standard Class,Central,2022-11-03
ORD-010283,CUST-01468,2023-07-15,Second Class,Central,2023-07-21
ORD-010284,CUST-00412,2021-06-17,Standard Class,South,2021-06-20
ORD-010285,CUST-00814,2022-02-14,First Class,Central,2022-02-17
ORD-010286,CUST-04342,2022-04-13,Standard Class,North,2022-04-17
ORD-010287,CUST-04679,2021-03-27,Standard Class,North,2021-04-02
ORD-010288,CUST-01731,2023-08-26,First Class,South,2023-08-31
ORD-010289,CUST-01975,2021-09-18,First Class,West,2021-09-23
ORD-010290,CUST-00550,2022-11-24,Second Class,Central,2022-11-30
ORD-010291,CUST-01938,2022-03-12,Standard Class,East,2022-03-18
ORD-010292,CUST-00204,2023-08-21,Standard Class,East,2023-08-22
ORD-010293,CUST-04447,2022-12-13,Second Class,North,2022-12-19
ORD-010294,CUST-04415,2021-05-27,Standard Class,West,2021-05-31
ORD-010295,CUST-03589,2022-07-03,Standard Class,West,2022-07-06
ORD-010296,CUST-02537,2021-07-28,Second Class,Central,2021-08-03
ORD-010297,CUST-00107,2021-03-14,Second Class,Central,2021-03-17
ORD-010298,CUST-03812,2022-10-07,Second Class,South,2022-10-10
ORD-010299,CUST-02702,2023-01-21,First Class,North,2023-01-25
ORD-010300,CUST-03898,2021-10-03,Same Day,South,2021-10-07
ORD-010301,CUST-02220,2022-10-11,Standard Class,South,2022-10-12
ORD-010302,CUST-03937,2022-12-15,Standard Class,West,2022-12-17
ORD-010303,CUST-04091,2022-10-24,First Class,Central,2022-10-28
ORD-010304,CUST-00958,2021-07-17,Standard Class,East,2021-07-20
ORD-010305,CUST-02576,2023-01-02,Standard Class,South,2023-01-06
ORD-010306,CUST-02368,2022-01-17,Second Class,North,2022-01-19
ORD-010307,CUST-01061,2022-08-01,Second Class,South,2022-08-05
ORD-010308,CUST-02547,2022-11-05,Second Class,East,2022-11-08
ORD-010309,CUST-03737,2022-10-26,Standard Class,East,2022-10-27
ORD-010310,CUST-03767,2023-04-21,First Class,North,2023-04-25
ORD-010311,CUST-01673,2022-06-08,First Class,East,2022-06-11
ORD-010312,CUST-00402,2022-09-12,Second Class,East,2022-09-16
ORD-010313,CUST-00602,2021-06-17,Standard Class,East,2021-06-18
ORD-010314,CUST-03000,2022-03-06,Standard Class,South,2022-03-11
ORD-010315,CUST-04314,2023-04-22,Standard Class,North,2023-04-25
ORD-010316,CUST-04282,2021-06-07,Second Class,South,2021-06-10
ORD-010317,CUST-03453,2021-11-20,First Class,North,2021-11-24
ORD-010318,CUST-03635,2023-03-18,First Class,East,2023-03-23
ORD-010319,CUST-00288,2022-03-21,Standard Class,East,2022-03-24
ORD-010320,CUST-00088,2022-01-24,First Class,Central,2022-01-27
ORD-010321,CUST-02206,2021-01-27,Second Class,East,2021-02-01
ORD-010322,CUST-02968,2023-09-15,First Class,North,2023-09-19
ORD-010323,CUST-04251,2022-09-11,Same Day,West,2022-09-17
ORD-010324,CUST-03535,2021-09-11,First Class,North,2021-09-14
ORD-010325,CUST-00220,2021-03-21,Standard Class,East,2021-03-24
ORD-010326,CUST-01483,2021-10-04,First Class,East,2021-10-05
ORD-010327,CUST-03239,2021-05-08,Standard Class,West,2021-05-10
ORD-010328,CUST-00322,2022-06-29,Standard Class,East,2022-07-02
ORD-010329,CUST-02739,2021-04-23,Second Class,Central,2021-04-26
ORD-010330,CUST-04937,2022-12-02,Standard Class,West,2022-12-08
ORD-010331,CUST-01837,2022-07-16,Standard Class,South,2022-07-19
ORD-010332,CUST-02560,2022-02-21,Second Class,Central,2022-02-27
ORD-010333,CUST-01569,2021-03-09,First Class,North,2021-03-10
ORD-010334,CUST-02323,2021-12-04,First Class,Central,2021-12-09
ORD-010335,CUST-04721,2022-10-18,Second Class,Central,2022-10-20
ORD-010336,CUST-02964,2021-04-02,First Class,East,2021-04-03
ORD-010337,CUST-00353,2022-01-07,First Class,South,2022-01-09
ORD-010338,CUST-01029,2023-07-21,Standard Class,West,2023-07-25
ORD-010339,CUST-04571,2021-12-08,Standard Class,Central,2021-12-11
ORD-010340,CUST-02010,2023-03-08,Standard Class,East,2023-03-13
ORD-010341,CUST-00928,2021-10-07,Standard Class,Central,2021-10-09
ORD-010342,CUST-00030,2021-05-30,Second Class,South,2021-06-05
ORD-010343,CUST-02541,2023-06-09,Standard Class,West,2023-06-15
ORD-010344,CUST-03820,2023-03-29,First Class,East,2023-04-01
ORD-010345,CUST-00495,2021-08-20,Second Class,Central,2021-08-25
ORD-010346,CUST-04484,2021-10-08,Standard Class,South,2021-10-11
ORD-010347,CUST-00873,2021-01-11,Standard Class,North,2021-01-17
ORD-010348,CUST-00835,2021-04-11,Second Class,North,2021-04-14
ORD-010349,CUST-03325,2022-01-22,Second Class,South,2022-01-27
ORD-010350,CUST-00630,2023-09-20,Standard Class,West,2023-09-23
ORD-010351,CUST-02987,2021-08-16,Same Day,Central,2021-08-22
ORD-010352,CUST-00030,2022-01-23,Standard Class,Central,2022-01-27
ORD-010353,CUST-03783,2023-09-02,Standard Class,South,2023-09-03
ORD-010354,CUST-00807,2021-04-18,Second Class,Central,2021-04-20
ORD-010355,CUST-01969,2023-03-13,Standard Class,West,2023-03-18
ORD-010356,CUST-03469,2023-08-06,First Class,South,2023-08-07
ORD-010357,CUST-03581,2021-05-07,Second Class,North,2021-05-09
ORD-010358,CUST-01961,2021-06-29,First Class,North,2021-07-04
ORD-010359,CUST-04340,2022-06-24,Standard Class,East,2022-06-29
ORD-010360,CUST-00221,2023-01-16,First Class,North,2023-01-20
ORD-010361,CUST-01344,2023-06-16,Standard Class,Central,2023-06-21
ORD-010362,CUST-04627,2021-11-10,Standard Class,West,2021-11-14
ORD-010363,CUST-02263,2022-08-26,Standard Class,West,2022-08-28
ORD-010364,CUST-02415,2023-04-22,Standard Class,East,2023-04-25
ORD-010365,CUST-02162,2023-04-07,Second Class,Central,2023-04-13
ORD-010366,CUST-04121,2022-05-17,Standard Class,South,2022-05-21
ORD-010367,CUST-02982,2021-04-08,Standard Class,East,2021-04-11
ORD-010368,CUST-00858,2022-06-26,Second Class,Central,2022-06-29
ORD-010369,CUST-04994,2021-12-24,Second Class,South,2021-12-29
ORD-010370,CUST-00773,2022-12-19,Second Class,North,2022-12-20
ORD-010371,CUST-02493,2022-08-09,Second Class,North,2022-08-12
ORD-010372,CUST-00020,2023-06-06,Standard Class,South,2023-06-07
ORD-010373,CUST-00806,2021-10-16,Standard Class,East,2021-10-20
ORD-010374,CUST-01381,2022-07-19,Standard Class,South,2022-07-22
ORD-010375,CUST-02176,2021-10-05,Second Class,Central,2021-10-08
ORD-010376,CUST-02406,2022-09-15,Second Class,South,2022-09-18
ORD-010377,CUST-03364,2021-04-12,Standard Class,Central,2021-04-13
ORD-010378,CUST-03427,2023-07-08,Second Class,Central,2023-07-12
ORD-010379,CUST-00881,2021-02-19,Standard Class,North,2021-02-20
ORD-010380,CUST-03109,2021-06-24,Second Class,Central,2021-06-26
ORD-010381,CUST-01334,2021-11-22,Second Class,West,2021-11-24
ORD-010382,CUST-01685,2023-08-28,Standard Class,North,2023-09-03
ORD-010383,CUST-02965,2023-02-09,First Class,North,2023-02-14
ORD-010384,CUST-01606,2022-02-03,First Class,South,2022-02-06
ORD-010385,CUST-02558,2021-07-05,Standard Class,Central,2021-07-07
ORD-010386,CUST-00444,2021-12-20,Standard Class,South,2021-12-22
ORD-010387,CUST-02043,2023-04-06,Standard Class,Central,2023-04-12
ORD-010388,CUST-00779,2023-01-30,Standard Class,North,2023-01-31
ORD-010389,CUST-03160,2022-11-26,Standard Class,West,2022-11-30
ORD-010390,CUST-01747,2023-09-19,Standard Class,North,2023-09-22
ORD-010391,CUST-03941,2023-03-19,Standard Class,East,2023-03-22
ORD-010392,CUST-00421,2022-06-29,Standard Class,South,2022-07-04
ORD-010393,CUST-01852,2022-07-19,Second Class,West,2022-07-23
ORD-010394,CUST-02109,2022-09-01,Standard Class,South,2022-09-04
ORD-010395,CUST-04675,2023-06-23,Standard Class,Central,2023-06-24
ORD-010396,CUST-03997,2023-05-21,Standard Class,South,2023-05-24
ORD-010397,CUST-01359,2022-02-17,Standard Class,North,2022-02-19
ORD-010398,CUST-03911,2022-05-04,Second Class,North,2022-05-07
ORD-010399,CUST-02627,2022-08-30,Standard Class,South,2022-09-01
ORD-010400,CUST-02688,2021-05-11,Same Day,Central,2021-05-15
ORD-010401,CUST-04207,2021-09-23,Standard Class,Central,2021-09-25
ORD-010402,CUST-00491,2021-01-10,Second Class,West,2021-01-14
ORD-010403,CUST-01296,2022-12-05,First Class,North,2022-12-11
ORD-010404,CUST-02082,2022-06-10,Standard Class,South,2022-06-15
ORD-010405,CUST-03372,2023-01-01,Second Class,West,2023-01-03
ORD-010406,CUST-02173,2021-06-09,Standard Class,East,2021-06-13
ORD-010407,CUST-03175,2022-11-05,Standard Class,West,2022-11-06
ORD-010408,CUST-04065,2021-05-10,Second Class,East,2021-05-14
ORD-010409,CUST-03754,2021-05-27,Standard Class,East,2021-06-01
ORD-010410,CUST-04990,2022-01-23,Second Class,West,2022-01-25
ORD-010411,CUST-03830,2022-08-05,Standard Class,North,2022-08-06
ORD-010412,CUST-01950,2023-01-24,Second Class,West,2023-01-28
ORD-010413,CUST-03381,2021-10-01,First Class,West,2021-10-03
ORD-010414,CUST-00412,2021-02-24,First Class,North,2021-03-01
ORD-010415,CUST-01423,2023-07-30,Standard Class,North,2023-08-02
ORD-010416,CUST-02982,2023-01-13,Standard Class,North,2023-01-19
ORD-010417,CUST-01677,2022-10-17,Same Day,North,2022-10-22
ORD-010418,CUST-01647,2023-09-25,Second Class,North,2023-09-30
ORD-010419,CUST-02712,2022-01-15,Standard Class,North,2022-01-17
ORD-010420,CUST-03960,2022-12-26,Standard Class,West,2022-12-28
ORD-010421,CUST-01240,2023-03-08,Standard Class,South,2023-03-14
ORD-010422,CUST-00603,2021-09-13,Standard Class,South,2021-09-17
ORD-010423,CUST-01938,2022-11-26,Standard Class,South,2022-11-27
ORD-010424,CUST-00026,2022-09-16,Standard Class,West,2022-09-21
ORD-010425,CUST-04680,2022-03-05,Standard Class,North,2022-03-07
ORD-010426,CUST-01068,2022-12-25,First Class,East,2022-12-27
ORD-010427,CUST-00380,2022-04-14,Second Class,North,2022-04-19
ORD-010428,CUST-01285,2021-07-07,Standard Class,Central,2021-07-11
ORD-010429,CUST-04465,2022-03-26,Standard Class,North,2022-03-28
ORD-010430,CUST-03183,2021-12-29,Second Class,South,2022-01-01
ORD-010431,CUST-03748,2023-03-29,Standard Class,North,2023-04-01
ORD-010432,CUST-02257,2022-04-25,Standard Class,North,2022-04-26
ORD-010433,CUST-03928,2022-05-30,Second Class,Central,2022-06-03
ORD-010434,CUST-04121,2021-10-21,Standard Class,East,2021-10-26
ORD-010435,CUST-00546,2021-10-10,Standard Class,East,2021-10-15
ORD-010436,CUST-00275,2023-09-03,First Class,South,2023-09-08
ORD-010437,CUST-03442,2022-03-15,Standard Class,East,2022-03-18
ORD-010438,CUST-02270,2022-06-18,Standard Class,South,2022-06-23
ORD-010439,CUST-03109,2023-08-23,Standard Class,West,2023-08-29
ORD-010440,CUST-02923,2023-01-06,Standard Class,Central,2023-01-07
ORD-010441,CUST-03388,2023-06-22,First Class,North,2023-06-25
ORD-010442,CUST-01871,2023-08-04,First Class,Central,2023-08-06
ORD-010443,CUST-04014,2023-04-14,Second Class,East,2023-04-18
ORD-010444,CUST-00111,2021-08-23,First Class,North,2021-08-29
ORD-010445,CUST-01756,2021-11-09,Standard Class,Central,2021-11-11
ORD-010446,CUST-04804,2022-10-13,Standard Class,Central,2022-10-15
ORD-010447,CUST-01368,2023-05-29,Standard Class,South,2023-06-02
ORD-010448,CUST-01529,2021-03-31,Standard Class,West,2021-04-04
ORD-010449,CUST-00552,2023-08-29,Standard Class,Central,2023-09-03
ORD-010450,CUST-00134,2021-11-09,First Class,North,2021-11-14
ORD-010451,CUST-02912,2022-02-21,Standard Class,West,2022-02-22
ORD-010452,CUST-02014,2023-03-01,Standard Class,West,2023-03-05
ORD-010453,CUST-03263,2021-11-17,First Class,North,2021-11-21
ORD-010454,CUST-01061,2023-05-16,Standard Class,West,2023-05-18
ORD-010455,CUST-02508,2021-04-03,Same Day,East,2021-04-08
ORD-010456,CUST-02023,2022-10-12,Standard Class,West,2022-10-13
ORD-010457,CUST-02187,2021-03-23,Standard Class,South,2021-03-28
ORD-010458,CUST-02666,2021-03-20,First Class,West,2021-03-24
ORD-010459,CUST-03171,2023-01-18,First Class,Central,2023-01-19
ORD-010460,CUST-02728,2021-09-03,Standard Class,West,2021-09-08
ORD-010461,CUST-03336,2023-08-26,Standard Class,South,2023-08-28
ORD-010462,CUST-02647,2021-04-06,Standard Class,South,2021-04-11
ORD-010463,CUST-00596,2021-06-19,Standard Class,West,2021-06-24
ORD-010464,CUST-04107,2022-08-13,Second Class,East,2022-08-14
ORD-010465,CUST-02375,2021-02-28,Standard Class,West,2021-03-06
ORD-010466,CUST-03422,2021-03-28,Standard Class,North,2021-03-29
ORD-010467,CUST-02279,2023-02-01,First Class,South,2023-02-04
ORD-010468,CUST-01165,2021-10-20,Same Day,West,2021-10-26
ORD-010469,CUST-00618,2022-07-22,Standard Class,East,2022-07-26
ORD-010470,CUST-04861,2023-08-10,Standard Class,East,2023-08-12
ORD-010471,CUST-04145,2022-05-20,Standard Class,East,2022-05-25
ORD-010472,CUST-00451,2023-04-08,Second Class,Central,2023-04-09
ORD-010473,CUST-01799,2023-06-15,Standard Class,Central,2023-06-20
ORD-010474,CUST-04587,2021-01-11,Standard Class,Central,2021-01-17
ORD-010475,CUST-01893,2023-09-13,Standard Class,North,2023-09-19
ORD-010476,CUST-02455,2023-08-30,Standard Class,North,2023-09-04
ORD-010477,CUST-02223,2022-03-11,Standard Class,West,2022-03-16
ORD-010478,CUST-03809,2022-11-25,Standard Class,Central,2022-11-30
ORD-010479,CUST-01285,2022-06-05,Second Class,Central,2022-06-07
ORD-010480,CUST-02528,2023-08-13,Standard Class,North,2023-08-19
ORD-010481,CUST-01758,2023-01-19,First Class,East,2023-01-21
ORD-010482,CUST-00223,2021-05-20,Standard Class,East,2021-05-26
ORD-010483,CUST-04365,2022-05-07,Standard Class,South,2022-05-09
ORD-010484,CUST-00901,2022-05-25,Standard Class,West,2022-05-31
ORD-010485,CUST-02366,2022-06-12,Standard Class,West,2022-06-14
ORD-010486,CUST-04481,2022-12-03,Standard Class,Central,2022-12-09
ORD-010487,CUST-01610,2022-11-25,Standard Class,North,2022-11-28
ORD-010488,CUST-04722,2023-06-29,Standard Class,West,2023-06-30
ORD-010489,CUST-03291,2022-06-30,Standard Class,East,2022-07-04
ORD-010490,CUST-01224,2022-12-16,Second Class,North,2022-12-20
ORD-010491,CUST-01908,2021-05-08,First Class,Central,2021-05-09
ORD-010492,CUST-01363,2022-02-20,Standard Class,Central,2022-02-24
ORD-010493,CUST-02752,2021-01-15,Second Class,West,2021-01-18
ORD-010494,CUST-03970,2022-09-24,First Class,West,2022-09-25
ORD-010495,CUST-01269,2021-07-14,Second Class,South,2021-07-18
ORD-010496,CUST-04938,2023-07-22,Standard Class,West,2023-07-27
ORD-010497,CUST-01232,2023-05-02,Standard Class,West,2023-05-08
ORD-010498,CUST-04069,2023-02-03,Standard Class,East,2023-02-06
ORD-010499,CUST-01748,2021-01-08,Standard Class,East,2021-01-12
